loan_amnt,dti,delinq_2yrs,fico_range_low,inq_last_6mths,open_acc,pub_rec,revol_util,total_acc,grade_num,sub_grade_num,term_60,emp_length_num,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_small_business,purpose_vacation,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,log_annual_inc,log_revol_bal,log_loan_amnt,gbm_prob,rf_prob,risk_tier,actual_default
11800.0,7.83,2,730,4,27,0,23.5,36,1,3,1,3,0,0,0,1,0,0,0,0,0,0,0,1,10.71032049749989,8.618846845142738,9.375939552625749,0.0135,0.0716,Low,0
30900.0,25.7,0,770,4,18,0,37.3,28,1,1,1,5,0,1,0,0,0,0,0,0,0,0,1,0,10.735874800187576,9.199279424616758,10.33854382482173,0.0313,0.0795,Low,0
27700.0,24.42,0,745,7,8,0,65.2,18,2,7,1,8,0,0,1,0,0,0,0,0,0,0,1,0,10.097449430486758,8.16876982367527,10.229223792606836,0.0634,0.1582,Low,0
18600.0,10.22,0,815,2,3,0,23.0,16,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10.796530128090472,7.1785454837637,9.83097062169695,0.0338,0.095,Low,0
12000.0,9.18,4,730,7,11,0,53.6,11,5,23,1,10,0,0,0,0,0,0,0,1,0,0,0,0,11.676480357672771,8.000349495324684,9.39274525863144,0.3935,0.5064,High,0
21900.0,37.68,0,825,0,24,0,55.6,30,1,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,10.960374661156925,10.308785980087194,9.994287576862568,0.0649,0.2917,Medium,0
5300.0,19.54,0,795,7,29,0,52.0,32,2,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,10.407711432667556,9.380167531188448,8.575650760987806,0.0161,0.0796,Low,0
12800.0,18.95,0,840,4,27,0,48.9,30,1,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,10.322395236340782,9.90243700089995,9.45727857185611,0.0236,0.264,Medium,0
34900.0,12.18,0,750,5,8,0,68.7,13,1,4,0,10,1,0,0,0,0,0,0,0,0,0,1,0,11.781180039755911,8.313607139317558,10.460270761075147,0.0336,0.081,Low,0
12900.0,5.82,2,705,2,23,0,19.6,24,2,7,1,10,0,1,0,0,0,0,0,0,0,0,0,1,11.02947178800009,7.345364840416867,9.465060106725137,0.0407,0.1027,Low,0
8400.0,16.65,0,690,2,28,0,53.0,30,3,14,1,2,0,0,0,0,0,0,0,0,1,0,1,0,10.751777777509536,8.266421472984554,9.036106025364846,0.2067,0.4359,Medium,0
23200.0,9.71,1,810,5,16,0,47.0,33,3,15,0,4,0,0,0,0,0,0,0,1,0,0,0,1,10.370423982732394,7.738052297689316,10.05195066017375,0.1658,0.4874,High,0
29600.0,19.34,0,760,1,15,0,36.5,33,2,6,1,9,0,0,0,1,0,0,0,0,0,0,0,0,10.501884396550263,7.713784616598755,10.295563423525277,0.0999,0.2287,Low,0
11200.0,17.49,1,655,2,21,0,22.2,25,3,11,1,8,1,0,0,0,0,0,0,0,0,0,0,0,10.657094635464652,8.83651926920248,9.32375833901174,0.4711,0.401,Medium,1
20800.0,16.65,0,800,1,13,0,20.5,27,1,5,1,2,1,0,0,0,0,0,0,0,0,0,0,1,10.543497634682945,7.930565854233965,9.942756341456828,0.018,0.0407,Low,0
3500.0,15.9,2,640,4,25,0,61.0,34,4,17,0,6,0,1,0,0,0,0,0,0,0,0,1,0,10.801166148198302,8.023552392404348,8.160803920954665,0.443,0.441,Medium,1
9000.0,9.11,1,825,4,24,0,17.8,24,1,5,0,2,0,0,0,0,0,0,0,0,1,0,0,1,10.646733564396538,9.255600503381046,9.105090961257083,0.0278,0.1237,Low,0
22200.0,21.44,0,795,6,26,0,30.8,36,2,8,1,2,1,0,0,0,0,0,0,0,0,0,0,1,10.695212296457068,8.671629544720656,10.007892611890918,0.0237,0.0574,Low,1
10800.0,24.08,0,625,3,6,0,12.5,14,5,21,0,4,1,0,0,0,0,0,0,0,0,0,0,1,11.813133755747414,8.87570644462861,9.287394001418471,0.3462,0.5459,High,1
11900.0,31.09,0,670,3,23,0,44.7,29,1,2,0,10,0,1,0,0,0,0,0,0,0,0,0,1,11.45061379588948,7.668093709082406,9.38437770918244,0.0835,0.0999,Low,0
26900.0,28.37,0,810,3,8,0,54.8,27,2,9,1,3,0,1,0,0,0,0,0,0,0,0,0,1,11.780973545906017,7.150701457592526,10.199918739620156,0.0602,0.0919,Low,0
29200.0,12.91,0,700,0,7,0,49.9,8,4,17,0,8,0,0,0,0,0,0,0,0,1,0,0,1,11.10090391026282,9.363233118079323,10.281958234245314,0.2422,0.6839,High,1
32600.0,11.83,3,800,3,12,0,6.6,20,3,13,1,3,0,1,0,0,0,0,0,0,0,0,0,0,10.299137987255902,7.525639975041535,10.39209824173096,0.0483,0.181,Low,0
11600.0,27.93,0,840,5,21,0,37.2,23,3,14,1,8,0,1,0,0,0,0,0,0,0,0,0,0,11.913130094323373,6.516193076042964,9.358846580275406,0.1304,0.2522,Medium,0
8000.0,14.87,0,650,4,24,0,17.2,29,2,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,10.812129103878668,8.273591798199632,8.987321812850125,0.261,0.2768,Medium,0
16400.0,1.59,0,635,2,24,0,33.5,25,4,18,0,10,0,0,1,0,0,0,0,0,0,0,0,1,10.657141700932726,9.012864567410553,9.70509758756311,0.1158,0.3574,Medium,1
3400.0,27.72,0,780,5,19,0,63.3,35,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1,10.582383667326214,9.713536968577682,8.131824785007195,0.0382,0.0751,Low,0
5900.0,13.42,2,665,2,6,0,48.3,7,1,2,1,8,0,0,0,0,0,0,1,0,0,0,0,0,11.40649771335198,8.385032287813898,8.682877107057168,0.0693,0.2096,Low,0
11600.0,3.02,1,675,3,8,0,42.2,13,2,7,0,10,1,0,0,0,0,0,0,0,0,0,0,0,11.06263034094427,7.23561914106675,9.358846580275406,0.0897,0.1935,Low,0
12200.0,5.19,0,645,3,5,0,47.1,20,2,7,0,7,1,0,0,0,0,0,0,0,0,0,0,1,11.018694714776077,8.008032846969307,9.409273194575334,0.1379,0.2069,Low,0
18100.0,18.41,2,795,1,19,0,54.2,21,2,10,0,2,0,1,0,0,0,0,0,0,0,0,1,0,11.5470273299152,7.242797922793756,9.803722464346553,0.1155,0.1471,Low,0
16300.0,20.29,1,820,0,19,0,15.6,21,6,28,0,10,0,0,1,0,0,0,0,0,0,0,0,1,11.848568786707832,7.317876198626496,9.69898173460629,0.2645,0.4742,High,0
17400.0,12.76,0,645,1,7,0,61.0,19,2,6,1,1,1,0,0,0,0,0,0,0,0,0,1,0,11.084002356823872,8.141189793457691,9.76428295481558,0.2041,0.2174,Low,0
7400.0,1.23,0,810,6,22,2,66.4,32,5,22,1,10,0,0,0,0,1,0,0,0,0,0,0,0,11.2355632920364,7.619233416226805,8.909370405197466,0.2322,0.5142,High,0
25400.0,11.56,0,750,5,6,0,64.5,20,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.027978741746653,10.59267691124173,10.142543822310389,0.0558,0.1235,Low,0
31000.0,23.15,2,660,7,10,0,26.2,19,4,16,0,2,1,0,0,0,0,0,0,0,0,0,0,0,12.114297211145978,8.39638057119949,10.34177474101152,0.4679,0.5251,High,0
6500.0,19.84,1,755,5,27,0,57.1,39,3,11,0,5,0,1,0,0,0,0,0,0,0,0,0,1,11.20798871643591,7.889084407035514,8.77971129020447,0.3194,0.3771,Medium,0
16700.0,6.93,1,835,0,24,0,53.6,25,3,14,0,5,1,0,0,0,0,0,0,0,0,0,0,0,11.165889629485456,7.360739903058278,9.723223876851618,0.146,0.3492,Medium,0
35000.0,31.06,0,695,5,5,0,35.3,17,4,17,1,5,1,0,0,0,0,0,0,0,0,0,0,0,10.528570002181944,7.941651252930556,10.463131911491969,0.4057,0.4922,High,0
35000.0,14.61,0,845,7,22,0,42.2,22,4,19,1,10,0,0,0,0,0,0,1,0,0,0,0,0,10.481616621511806,8.944811104165534,10.463131911491969,0.0911,0.3217,Medium,0
4000.0,19.06,1,695,2,22,0,59.6,37,2,10,0,8,0,0,1,0,0,0,0,0,0,0,0,0,11.289794413577894,7.853993087224244,8.294299608857235,0.5663,0.4445,Medium,0
25200.0,8.7,0,835,6,27,0,21.6,31,5,22,1,10,1,0,0,0,0,0,0,0,0,0,1,0,10.942349836798464,9.761866382868549,10.134638955251866,0.0566,0.2195,Low,0
23500.0,20.72,0,785,1,20,0,27.9,35,1,3,0,10,0,1,0,0,0,0,0,0,0,0,0,0,11.858166287783265,10.248317622106937,10.064798252418376,0.0389,0.0622,Low,0
13000.0,11.33,0,665,2,24,0,57.1,26,5,23,0,1,0,1,0,0,0,0,0,0,0,0,1,0,11.467854874601327,8.502079553606189,9.472781556562168,0.5564,0.5056,High,0
18200.0,23.7,0,810,6,12,0,12.2,19,2,10,0,10,0,0,0,0,0,1,0,0,0,0,1,0,11.659049733452296,8.788898309344878,9.809231816610408,0.0205,0.1357,Low,0
6900.0,18.31,0,655,0,3,0,54.3,3,2,6,0,3,0,0,0,0,0,1,0,0,0,0,0,0,11.878387687441286,10.214861737244696,8.839421607620602,0.2846,0.6308,High,1
6500.0,26.9,2,780,6,10,0,27.9,13,2,8,0,5,0,1,0,0,0,0,0,0,0,0,0,0,11.936020908014529,9.075551045627543,8.77971129020447,0.1513,0.1893,Low,0
7600.0,16.39,0,785,3,26,1,33.0,41,2,8,0,10,1,0,0,0,0,0,0,0,0,0,0,0,10.990904068443504,9.761347785375005,8.936035096566041,0.0516,0.0858,Low,0
10100.0,33.18,0,645,4,5,0,32.2,10,3,11,0,5,0,0,0,0,0,0,0,1,0,0,0,1,10.62169313243685,8.94324493313279,9.220389707829185,0.2903,0.5678,High,0
12500.0,7.95,0,800,5,3,0,30.1,4,2,8,1,2,0,1,0,0,0,0,0,0,0,0,0,1,10.896517078629172,6.650279048587422,9.433563920090563,0.0157,0.0555,Low,0
10900.0,23.98,0,815,1,4,0,81.5,11,2,7,1,4,0,1,0,0,0,0,0,0,0,0,0,0,9.90353755128617,8.449984441722787,9.29660980712836,0.025,0.0945,Low,0
15200.0,16.03,0,740,1,27,0,60.2,42,2,6,0,3,0,0,1,0,0,0,0,0,0,0,0,1,11.235167320382796,8.150467911624004,9.62911649414402,0.0917,0.2348,Low,0
31900.0,15.63,1,655,2,12,0,11.9,15,2,7,0,8,0,0,0,0,0,1,0,0,0,0,0,1,9.90353755128617,5.916202062607435,10.37039263624398,0.1166,0.4055,Medium,0
6900.0,25.18,3,640,7,19,0,32.7,23,1,4,1,7,0,1,0,0,0,0,0,0,0,0,0,1,11.233343828552316,10.244698543504514,8.839421607620602,0.1457,0.1204,Low,0
12600.0,26.76,0,760,5,24,0,53.3,34,4,20,0,2,1,0,0,0,0,0,0,0,0,0,0,1,11.50608210248822,10.869044525713202,9.441531454869692,0.4303,0.4924,High,0
10100.0,18.16,1,800,2,18,0,26.4,18,4,16,1,10,1,0,0,0,0,0,0,0,0,0,0,1,11.426146788176537,7.263329617476836,9.220389707829185,0.0957,0.2089,Low,0
29200.0,15.9,0,755,2,23,0,48.4,34,5,23,0,5,0,0,0,1,0,0,0,0,0,0,0,1,11.318004872599758,7.97522083865341,10.281958234245314,0.3051,0.5047,High,0
11300.0,2.63,0,815,3,6,0,37.7,21,5,22,1,1,0,0,1,0,0,0,0,0,0,0,0,1,9.90353755128617,6.98933526597456,9.332646496360152,0.1058,0.4271,Medium,0
7100.0,15.41,0,740,7,29,0,64.4,39,3,11,1,4,0,0,0,0,0,0,0,1,0,0,0,1,11.78025430857261,11.931010604434496,8.867990898182093,0.0729,0.2904,Medium,1
22700.0,25.84,0,680,1,18,0,25.8,18,5,24,1,0,1,0,0,0,0,0,0,0,0,0,0,1,11.159701701707728,8.559294367434873,10.030164255362632,0.4312,0.4924,High,0
7800.0,5.35,2,625,7,6,0,73.3,15,4,16,0,5,0,0,0,0,0,0,0,0,1,0,1,0,10.225752194718146,8.725994381014571,8.962007209588313,0.2614,0.514,High,0
8300.0,19.09,0,770,4,25,0,43.3,28,2,8,0,10,0,1,0,0,0,0,0,0,0,0,0,1,10.589282773550448,8.785539527561276,9.024131268455037,0.0947,0.0788,Low,0
4800.0,13.95,1,625,6,11,0,28.9,30,2,9,0,7,0,0,1,0,0,0,0,0,0,0,0,1,11.248517112778163,6.437751649736401,8.476579508530941,0.2095,0.2866,Medium,0
6700.0,26.82,0,790,0,19,1,42.0,24,4,20,1,6,0,0,0,0,0,1,0,0,0,0,0,0,11.000531946032076,8.435983135990694,8.81001204797317,0.2065,0.6325,High,0
25700.0,15.91,0,750,1,21,1,54.4,37,5,23,0,10,0,1,0,0,0,0,0,0,0,0,1,0,11.02765387128589,9.198976041897131,10.154285180632154,0.3706,0.4195,Medium,0
14600.0,12.66,0,740,1,29,0,45.2,45,2,9,0,7,0,1,0,0,0,0,0,0,0,0,0,0,12.834793298681015,7.739794458408701,9.588845298501564,0.1723,0.2571,Medium,0
11700.0,15.85,0,665,6,11,0,71.0,27,2,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.810717357919769,6.501289670540389,9.367429587218956,0.2247,0.2543,Medium,0
31700.0,21.44,1,770,2,21,0,52.6,30,1,4,0,10,0,1,0,0,0,0,0,0,0,0,0,0,11.000531946032076,10.710855877186097,10.36410350510914,0.0705,0.0961,Low,0
27700.0,23.61,1,660,6,21,0,40.9,33,1,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,10.137135736495424,9.321792297270326,10.229223792606836,0.1459,0.1648,Low,0
5900.0,20.21,0,625,3,20,0,76.9,30,1,4,0,5,1,0,0,0,0,0,0,0,0,0,0,1,10.943499211400042,8.636219897837877,8.682877107057168,0.2355,0.2821,Medium,1
17200.0,11.82,0,770,5,19,0,51.2,29,2,9,0,10,0,0,0,0,0,0,0,0,1,0,0,0,10.200773361130604,9.418004736441931,9.75272280064639,0.0657,0.2218,Low,0
18500.0,6.71,0,705,5,9,0,34.7,20,3,12,1,10,0,1,0,0,0,0,0,0,0,0,0,1,11.14814634213348,8.845777255188445,9.825580063659602,0.1071,0.1603,Low,0
5900.0,24.43,0,740,2,6,0,56.8,25,5,23,1,10,1,0,0,0,0,0,0,0,0,0,0,0,10.32538359710204,9.083869707922236,8.682877107057168,0.5224,0.469,High,0
12200.0,15.22,0,720,1,23,0,57.2,38,1,2,0,7,1,0,0,0,0,0,0,0,0,0,1,0,11.012248172256053,9.327856705404022,9.409273194575334,0.0457,0.1223,Low,0
29500.0,9.59,0,845,3,4,0,22.4,14,4,20,0,8,0,0,0,0,0,0,0,0,1,0,0,1,10.15615107038633,7.72356247227797,10.292179440058462,0.1789,0.6175,High,0
14700.0,24.52,0,835,0,9,0,42.2,26,2,9,0,6,0,0,0,0,0,1,0,0,0,0,0,0,10.868758906631903,8.450625947144124,9.595670797663969,0.0911,0.4172,Medium,0
17000.0,18.23,0,800,7,10,0,21.4,16,2,6,1,7,0,0,0,0,0,0,1,0,0,0,0,1,11.765581215498331,8.070593539949519,9.741027444837728,0.0201,0.0745,Low,0
35000.0,26.46,0,830,3,3,1,54.0,3,3,15,0,10,0,0,0,0,0,0,0,1,0,0,0,1,11.421380189012766,8.808518618782816,10.463131911491969,0.0535,0.3775,Medium,0
10900.0,18.33,0,715,5,11,0,64.4,20,2,8,0,5,0,1,0,0,0,0,0,0,0,0,0,1,11.000531946032076,11.284606041911957,9.29660980712836,0.1708,0.2504,Medium,0
19600.0,6.69,0,650,7,20,0,75.8,38,3,14,1,8,0,0,0,0,0,0,0,0,0,0,0,1,11.336629716471917,9.033841828485016,9.883335864325277,0.6971,0.4217,Medium,0
9600.0,13.37,2,705,6,19,0,39.1,38,1,4,0,5,0,1,0,0,0,0,0,0,0,0,0,0,11.766528383769137,10.319958539820826,9.169622538697624,0.1133,0.1965,Low,0
26200.0,26.84,0,645,0,28,0,42.4,34,2,8,1,2,0,0,0,0,0,0,0,1,0,0,0,0,10.449033392780306,9.399637542506564,10.173552856959745,0.1975,0.4345,Medium,0
10300.0,15.55,0,795,2,12,0,17.3,13,3,13,0,10,1,0,0,0,0,0,0,0,0,0,0,0,11.5574876562262,8.758098072309089,9.239996256883693,0.1238,0.2406,Low,0
6900.0,10.36,1,675,2,5,0,50.2,23,2,6,1,6,0,0,0,0,1,0,0,0,0,0,0,0,10.710208923978405,7.855157005881344,8.839421607620602,0.2534,0.5031,High,0
9000.0,13.18,0,730,7,7,0,27.5,13,3,13,1,6,0,0,0,0,0,1,0,0,0,0,0,0,11.418427954860418,9.61005564810374,9.105090961257083,0.1993,0.433,Medium,0
14600.0,25.07,3,725,7,20,0,51.7,37,3,15,1,10,0,1,0,0,0,0,0,0,0,0,0,1,10.8136193570947,7.146772179452637,9.588845298501564,0.2148,0.2339,Low,1
35000.0,7.96,0,680,3,25,1,31.4,32,7,32,1,5,0,0,1,0,0,0,0,0,0,0,0,0,11.75695341120016,9.925591451443054,10.463131911491969,0.741,0.6058,High,1
12700.0,4.09,0,805,6,22,0,53.5,23,2,7,1,4,0,0,0,0,0,0,1,0,0,0,1,0,10.840443284853867,9.459073694289389,9.44943600950432,0.0184,0.0768,Low,0
12800.0,8.75,0,635,6,8,0,42.2,8,2,9,0,1,0,1,0,0,0,0,0,0,0,0,0,1,10.359106973305016,9.14899674173513,9.45727857185611,0.1419,0.2097,Low,0
25900.0,10.13,0,760,5,20,0,47.2,30,3,11,1,2,0,0,0,0,0,0,1,0,0,0,0,0,11.80911127791323,7.201916317531627,10.16203685698089,0.1321,0.2877,Medium,0
15200.0,17.16,0,775,7,9,0,31.9,26,2,10,1,10,0,0,0,0,0,0,1,0,0,0,0,1,10.877254425547346,10.26976128039413,9.62911649414402,0.0182,0.0585,Low,0
13900.0,17.98,1,710,1,8,0,41.8,19,6,28,1,8,0,0,0,0,0,0,0,0,1,0,1,0,11.000531946032076,6.902742737158593,9.539716058977092,0.3971,0.6033,High,0
30900.0,17.59,0,630,0,13,1,42.9,18,3,13,1,10,0,1,0,0,0,0,0,0,0,0,0,1,11.11569634778678,8.172729104865471,10.33854382482173,0.1512,0.2423,Low,0
4500.0,4.91,1,770,1,17,0,25.3,18,4,19,1,7,1,0,0,0,0,0,0,0,0,0,0,0,10.988440306418273,7.291656209174461,8.412054873292933,0.2557,0.4392,Medium,1
5400.0,24.6,0,655,6,12,0,39.2,27,4,19,0,10,0,0,0,1,0,0,0,0,0,0,0,1,10.715328465053778,7.629003889652957,8.594339400592892,0.4336,0.4762,High,0
18700.0,21.54,0,735,0,16,1,44.6,31,1,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,12.006590687683858,8.484049972822984,9.83633227734872,0.1437,0.2318,Low,0
25400.0,15.64,0,770,2,24,0,25.3,41,1,5,1,8,0,1,0,0,0,0,0,0,0,0,0,1,10.18051304479938,8.11701408773731,10.142543822310389,0.032,0.0593,Low,0
9400.0,44.15,0,680,2,24,0,68.5,33,5,22,0,10,0,0,1,0,0,0,0,0,0,0,0,0,10.600576952328698,9.814656338829511,9.148571345578551,0.5663,0.6275,High,1
35000.0,14.32,1,690,4,17,0,62.8,30,2,9,0,5,0,0,0,1,0,0,0,0,0,0,0,1,11.018416005689174,9.37906997525067,10.463131911491969,0.1872,0.3545,Medium,0
12900.0,13.43,1,700,0,20,0,60.4,26,1,2,1,10,1,0,0,0,0,0,0,0,0,0,0,1,10.97285982147948,8.154212694914229,9.465060106725137,0.0232,0.0659,Low,0
24000.0,5.31,0,755,6,23,0,58.7,34,1,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,10.545736097662536,8.732788324973118,10.085850775128716,0.028,0.0643,Low,0
18100.0,16.4,3,830,6,18,1,13.8,36,3,14,0,9,1,0,0,0,0,0,0,0,0,0,0,1,11.354750030004352,8.637107288081575,9.803722464346553,0.0623,0.2345,Low,0
9600.0,11.88,4,630,5,29,0,27.6,33,4,18,0,8,0,1,0,0,0,0,0,0,0,0,0,1,9.90353755128617,7.874739125171811,9.169622538697624,0.3852,0.45,High,1
22800.0,24.41,0,740,5,26,0,32.9,30,1,4,1,8,1,0,0,0,0,0,0,0,0,0,0,1,11.156179089908926,11.142383386651291,10.034559673629849,0.0376,0.086,Low,0
15000.0,10.27,0,815,1,24,0,39.6,40,6,28,0,5,0,0,0,0,0,0,0,0,1,0,0,1,10.496814397813862,7.477604243197589,9.61587214452889,0.6895,0.7171,High,1
13200.0,17.91,0,770,6,22,0,31.3,30,3,11,1,10,0,1,0,0,0,0,0,0,0,0,1,0,11.105814002363926,9.67205978163422,9.48804786328076,0.0642,0.1481,Low,0
11700.0,13.82,0,810,3,3,0,38.5,20,3,11,0,9,1,0,0,0,0,0,0,0,0,0,0,0,12.21182109150982,8.928905412284868,9.367429587218956,0.1826,0.3395,Medium,0
23300.0,9.6,0,715,7,7,0,45.6,25,1,2,1,5,1,0,0,0,0,0,0,0,0,0,0,1,11.000531946032076,8.554874258383926,10.056251557087757,0.0152,0.0542,Low,0
16400.0,22.33,0,670,1,4,0,69.6,20,2,6,0,8,0,0,0,0,0,0,1,0,0,0,0,0,11.245059091624617,9.076237387452702,9.70509758756311,0.2809,0.3581,Medium,1
22000.0,18.51,0,830,1,9,0,62.6,20,3,13,0,10,0,1,0,0,0,0,0,0,0,0,0,0,11.640465193371195,7.590852123688581,9.99884318585288,0.1409,0.2689,Medium,1
3300.0,22.74,0,670,3,11,1,56.4,12,2,8,1,10,0,0,0,0,0,0,0,0,0,0,0,0,10.548782878576423,8.378850241794492,8.101980731853192,0.7907,0.4343,Medium,0
8000.0,9.41,0,695,0,14,0,19.6,20,3,11,1,3,0,1,0,0,0,0,0,0,0,0,0,1,10.819698281210112,6.246106765481563,8.987321812850125,0.0888,0.244,Low,0
22000.0,9.02,0,740,1,5,2,92.6,19,1,5,1,5,0,0,0,0,0,0,0,0,0,0,0,1,11.14980119735159,9.495068084601527,9.99884318585288,0.3348,0.1648,Low,0
6600.0,26.9,1,645,7,14,0,37.5,17,3,15,1,10,0,0,1,0,0,0,0,0,0,0,0,1,11.345110181577896,5.393627546352362,8.79497643168877,0.0967,0.2775,Medium,1
15400.0,21.7,0,745,2,28,0,6.9,28,3,11,1,3,0,1,0,0,0,0,0,0,0,0,0,1,11.191838269325892,7.158513997329321,9.642187721358466,0.067,0.2119,Low,0
8100.0,22.31,4,840,3,12,0,34.2,24,1,5,1,7,0,0,0,0,0,1,0,0,0,0,0,0,11.73230995987648,10.756263239342353,8.999742789830492,0.0669,0.2155,Low,0
18100.0,15.04,0,635,2,26,0,8.9,27,4,16,1,3,0,0,0,0,0,0,1,0,0,0,0,1,11.049158348190272,10.553361820862609,9.803722464346553,0.0876,0.3798,Medium,0
8200.0,22.54,1,770,4,29,0,13.7,35,4,20,0,2,0,1,0,0,0,0,0,0,0,0,0,0,9.90353755128617,8.911260254572033,9.012011377036412,0.2171,0.4879,High,0
15600.0,26.35,0,715,1,23,0,48.7,24,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,10.327676274642394,9.993739506513156,9.65509029374725,0.0539,0.1311,Low,0
21200.0,30.66,1,830,5,9,0,28.8,28,3,15,1,5,0,0,0,1,0,0,0,0,0,0,0,1,11.145550623609198,9.947600127154448,9.961803629358965,0.0349,0.2192,Low,0
9100.0,15.9,0,765,7,21,0,33.0,23,3,15,0,10,1,0,0,0,0,0,0,0,0,0,0,1,10.965781578530128,9.115370134384955,9.116139576577355,0.0866,0.2032,Low,0
7400.0,10.59,1,640,4,18,0,42.1,30,2,10,0,2,0,1,0,0,0,0,0,0,0,0,0,0,10.735113243529035,9.469391461628812,8.909370405197466,0.54,0.4359,Medium,0
17000.0,15.9,1,645,4,25,1,50.5,25,2,9,0,2,0,0,1,0,0,0,0,0,0,0,0,1,10.580606972018876,10.518213626583062,9.741027444837728,0.2438,0.3598,Medium,0
22500.0,7.75,1,665,0,26,0,50.9,30,4,18,0,1,0,1,0,0,0,0,0,0,0,0,0,1,11.375764636762604,7.381501894506707,10.021315031649332,0.4985,0.5565,High,0
15200.0,15.9,0,705,6,12,0,58.0,31,2,10,0,6,0,1,0,0,0,0,0,0,0,0,0,0,11.7408495712011,10.252205926758403,9.62911649414402,0.3228,0.3896,Medium,0
34900.0,12.52,0,660,7,22,0,25.7,41,2,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.392722322484593,7.601901959875166,10.460270761075147,0.8145,0.5432,High,1
6900.0,19.75,0,785,7,6,0,39.8,8,2,7,0,4,1,0,0,0,0,0,0,0,0,0,0,0,11.609425845295736,8.152774052744075,8.839421607620602,0.0433,0.1439,Low,0
35000.0,18.51,0,800,3,7,0,41.4,19,2,8,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9.90353755128617,8.949365142352965,10.463131911491969,0.0162,0.065,Low,0
9400.0,29.34,4,710,7,23,0,48.8,42,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,10.331626977683165,8.997889450200717,9.148571345578551,0.0819,0.1423,Low,0
25100.0,11.5,0,840,3,10,0,37.9,21,4,18,1,5,0,1,0,0,0,0,0,0,0,0,0,0,10.827290000694122,7.900266036767701,10.130662964963708,0.3634,0.4802,High,1
4200.0,13.25,0,685,5,17,0,11.6,29,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,10.737287582843203,9.974365313169566,8.343077871169383,0.079,0.2032,Low,0
8700.0,12.38,0,690,2,20,0,50.2,37,3,14,0,2,0,1,0,0,0,0,0,0,0,0,0,0,10.86264618463746,10.670094280782369,9.071193240566023,0.6657,0.5931,High,0
5200.0,32.2,0,790,0,8,0,47.6,20,4,17,1,5,0,1,0,0,0,0,0,0,0,0,0,1,10.489105200153409,8.336150816120663,8.556606193773073,0.2399,0.4195,Medium,1
13100.0,24.06,0,760,2,14,0,21.2,28,6,30,1,0,0,0,0,0,0,0,0,0,1,0,1,0,9.917439766154132,11.019399338282298,9.48044384215367,0.316,0.5586,High,0
30800.0,13.47,0,740,4,8,1,20.2,14,4,16,0,10,1,0,0,0,0,0,0,0,0,0,0,0,11.37472031017221,9.236300473645716,10.335302435967074,0.3358,0.4205,Medium,0
17600.0,4.64,0,720,4,18,0,13.9,19,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11.000531946032076,9.001222992395064,9.77571099759397,0.0145,0.0904,Low,0
16900.0,2.38,0,810,3,25,0,20.2,27,5,21,1,1,0,1,0,0,0,0,0,0,0,0,0,1,11.000531946032076,8.401108712395436,9.735128070758227,0.1103,0.368,Medium,0
11800.0,15.21,0,680,4,29,0,65.8,31,2,7,0,2,0,0,0,0,0,0,0,0,0,0,0,1,11.398299939128924,8.819517540604888,9.375939552625749,0.7862,0.5238,High,0
4700.0,23.73,0,690,0,7,0,53.9,26,2,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11.578600839644862,9.305923241869912,8.45553053102413,0.2782,0.4578,High,0
4300.0,7.02,0,735,7,5,0,18.7,7,2,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.690151748880456,8.30844552038576,8.366602832783736,0.0073,0.1893,Low,0
16200.0,12.44,1,640,4,3,2,41.2,19,3,11,1,8,0,0,0,1,0,0,0,0,0,0,0,1,10.5690065659786,7.289610521451167,9.692828247710418,0.1718,0.3267,Medium,1
19100.0,7.61,0,820,1,10,0,29.8,20,1,2,0,10,1,0,0,0,0,0,0,0,0,0,0,0,12.473715262644228,8.903407519932264,9.857495968685136,0.013,0.0482,Low,0
29200.0,29.45,0,655,0,6,0,69.3,9,3,14,1,1,0,0,0,0,0,0,0,0,1,1,0,0,10.026854966486413,8.964439833539357,10.281958234245314,0.3158,0.6269,High,1
